User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
William Jenkins,Investing Fundamentals,78.0,89,92,88
William Jenkins,Content Promotion Strategies,61.0,59,85,77
William Jenkins,Azure Basics,53.0,54,50,61
William Jenkins,Decentralized Applications (DApps),66.0,63,73,75
William Jenkins,Introduction to UI/UX Design,70.0,55,50,68
William Jenkins,Cross-Platform Development with Flutter,59.0,64,69,71
Michael Gilmore,Data Ethics,74.0,73,75,79
Michael Gilmore,Data Analysis with Pandas,64.0,93,65,74
Michael Gilmore,Data Cleaning & Preprocessing,61.0,58,90,79
Michael Gilmore,Data Analysis for Business Decisions,99.0,70,50,79
Michael Gilmore,Statistical Analysis,74.0,89,66,78
Michael Gilmore,Introduction to Business Analysis,95.0,84,52,80
Michael Gilmore,Decentralized Applications (DApps),99.0,80,69,87
Michael Gilmore,Blockchain Security,76.0,80,72,80
Michael Gilmore,Hyperledger Basics,73.0,79,60,74
Michael Gilmore,Ethereum Development,85.0,77,64,80
Michael Gilmore,Introduction to Finance,52.0,54,60,65
David Anderson,Data Visualization with Matplotlib,59.0,71,57,68
David Anderson,Data Analysis for Business Decisions,82.0,62,59,76
David Anderson,Data Ethics,79.0,78,56,75
David Anderson,Data Analysis with Pandas,54.0,61,61,66
David Anderson,Data Cleaning & Preprocessing,72.0,90,90,86
David Anderson,Negotiation Techniques,65.0,65,63,71
David Anderson,Natural Language Processing Techniques,94.0,52,83,87
David Anderson,Email Marketing Basics,72.0,100,66,78
David Anderson,Computer Vision Basics,86.0,54,61,77
David Anderson,Model Evaluation,93.0,75,58,80
David Anderson,Troubleshooting Techniques,59.0,91,98,84
David Anderson,Employee Engagement Techniques,52.0,85,83,76
David Anderson,Requirements Gathering Techniques,53.0,97,57,68
David Anderson,Labor Laws and Compliance,85.0,63,51,74
Andrea Alexander,Data Analysis for Business Decisions,72.0,88,79,82
Andrea Alexander,Data Cleaning & Preprocessing,83.0,53,55,74
Andrea Alexander,Data Visualization with Matplotlib,67.0,96,84,82
Andrea Alexander,Data Analysis with Pandas,67.0,54,81,77
Andrea Alexander,Data Ethics,92.0,87,81,89
Andrea Alexander,Predictive Analytics,62.0,53,82,76
Andrea Alexander,User Interface Design for Mobile Apps,56.0,69,68,70
Andrea Alexander,AWS Fundamentals,80.0,85,53,75
Andrea Alexander,Introduction to AI,76.0,54,65,75
Andrea Alexander,Reinforcement Learning,91.0,74,92,91
Andrea Alexander,Monitoring and Logging,63.0,96,68,75
Andrea Alexander,Microservices in Cloud,57.0,99,59,70
John Hernandez,Data Cleaning & Preprocessing,73.0,52,70,75
John Hernandez,Data Analysis for Business Decisions,91.0,68,88,89
John Hernandez,Data Ethics,98.0,80,86,92
John Hernandez,Data Analysis with Pandas,60.0,71,88,79
John Hernandez,Data Visualization with Matplotlib,85.0,79,94,91
John Hernandez,Game Design Principles,80.0,61,66,77
John Hernandez,Email Marketing Basics,75.0,74,65,76
John Hernandez,Mobile Testing Strategies,51.0,91,98,81
John Hernandez,React,96.0,99,63,86
John Hernandez,Web Accessibility Standards,62.0,74,70,74
John Hernandez,AI in IoT,91.0,84,54,79
John Hernandez,Game Testing Techniques,55.0,61,86,75
John Hernandez,Presentation Skills for Business Analysts,98.0,80,60,83
Steven Heath,Data Ethics,61.0,61,74,73
Steven Heath,Data Visualization with Matplotlib,51.0,71,67,68
Steven Heath,Data Analysis with Pandas,95.0,88,68,86
Steven Heath,Data Analysis for Business Decisions,84.0,89,86,88
Steven Heath,Data Cleaning & Preprocessing,76.0,78,52,73
Steven Heath,Content Management Systems (CMS),63.0,72,98,84
Steven Heath,Performance Optimization for Mobile Apps,65.0,76,68,74
Steven Heath,Networking Basics,82.0,93,97,92
Steven Heath,Usability Testing,74.0,77,65,76
Steven Heath,Change Management Strategies,89.0,87,82,89
Steven Heath,Wireframing and Prototyping,67.0,84,88,83
Dr. Eric Miller,Data Analysis for Business Decisions,75.0,73,68,77
Dr. Eric Miller,Data Visualization with Matplotlib,72.0,69,92,84
Dr. Eric Miller,Data Cleaning & Preprocessing,58.0,98,94,83
Dr. Eric Miller,Data Analysis with Pandas,95.0,97,50,80
Dr. Eric Miller,Data Ethics,52.0,89,51,65
Dr. Eric Miller,Quality Management,77.0,89,72,81
Dr. Eric Miller,Backend Development Fundamentals,82.0,83,62,79
Dr. Eric Miller,Podcasting Fundamentals,56.0,92,77,76
Dr. Eric Miller,E-commerce Development Basics,58.0,64,91,79
Dr. Eric Miller,Android Development Basics,91.0,94,78,89
Dr. Eric Miller,Model Evaluation,72.0,67,56,72
Dr. Eric Miller,Sales Fundamentals,63.0,68,82,78
Dr. Eric Miller,Azure Basics,65.0,52,98,82
Dr. Eric Miller,API Development,74.0,57,81,80
Dr. Eric Miller,Training and Development,98.0,68,77,88
Brittney Taylor,Data Analysis with Pandas,94.0,88,84,91
Brittney Taylor,Data Ethics,59.0,100,60,72
Brittney Taylor,Data Analysis for Business Decisions,97.0,89,73,88
Brittney Taylor,Data Cleaning & Preprocessing,69.0,55,57,70
Brittney Taylor,Data Visualization with Matplotlib,83.0,83,69,81
Brittney Taylor,Negotiation Techniques,66.0,91,58,72
Brittney Taylor,Agile Methodologies,82.0,100,94,92
Brittney Taylor,Web Performance Optimization,95.0,91,61,84
Brittney Taylor,AI for Business,75.0,60,92,84
Brittney Taylor,Reinforcement Learning,88.0,98,92,93
Brittney Taylor,Natural Language Processing Techniques,88.0,51,64,78
Rachel Perry,Data Ethics,83.0,94,87,89
Rachel Perry,Data Analysis for Business Decisions,77.0,56,71,77
Rachel Perry,Data Cleaning & Preprocessing,59.0,63,82,76
Rachel Perry,Data Visualization with Matplotlib,96.0,59,74,85
Rachel Perry,Data Analysis with Pandas,61.0,84,87,80
Rachel Perry,Digital Sales Techniques,71.0,54,78,78
Rachel Perry,Web Application Security,55.0,92,78,76
Rachel Perry,Unreal Engine Basics,53.0,96,66,71
Rachel Perry,Progressive Web Apps (PWAs),54.0,54,59,65
Rachel Perry,SEO for Content Creators,76.0,87,66,78
Rachel Perry,SEO Best Practices,50.0,52,54,62
Elizabeth Rasmussen,Data Analysis for Business Decisions,94.0,99,85,93
Elizabeth Rasmussen,Data Cleaning & Preprocessing,94.0,58,77,86
Elizabeth Rasmussen,Data Visualization with Matplotlib,60.0,75,79,76
Elizabeth Rasmussen,Data Analysis with Pandas,68.0,93,85,83
Elizabeth Rasmussen,Data Ethics,64.0,50,89,79
Elizabeth Rasmussen,Closing Sales Strategies,61.0,58,60,68
Elizabeth Rasmussen,Business Process Modeling,77.0,63,57,73
Elizabeth Rasmussen,Machine Learning Basics,83.0,83,62,79
Elizabeth Rasmussen,HTML & CSS,93.0,63,87,89
Elizabeth Rasmussen,Negotiation Techniques,55.0,55,100,80
Elizabeth Rasmussen,Change Management Strategies,55.0,75,85,76
Elizabeth Rasmussen,Change Management,92.0,90,93,94
Elizabeth Rasmussen,ITIL Foundations,99.0,62,66,84
Brian Smith,Data Analysis with Pandas,61.0,65,68,72
Brian Smith,Data Cleaning & Preprocessing,83.0,50,61,75
Brian Smith,Data Analysis for Business Decisions,98.0,82,99,97
Brian Smith,Data Visualization with Matplotlib,73.0,87,60,75
Brian Smith,Data Ethics,98.0,79,68,86
Brian Smith,Conflict Resolution in HR,56.0,51,77,72
Brian Smith,Game Design Principles,68.0,79,98,86
Brian Smith,Big Data with Spark,77.0,95,66,80
Brian Smith,Requirements Gathering Techniques,75.0,78,54,73
Brian Smith,Financial Planning and Forecasting,50.0,63,96,77
Brian Smith,Change Management Strategies,72.0,75,58,73
Brian Smith,Analytics for Marketers,75.0,60,76,79
Brian Smith,Performance Optimization for Mobile Apps,91.0,95,53,80
Sandra Huff,Data Analysis for Business Decisions,87.0,73,97,92
Sandra Huff,Data Cleaning & Preprocessing,95.0,76,56,80
Sandra Huff,Data Analysis with Pandas,85.0,59,71,80
Sandra Huff,Data Visualization with Matplotlib,90.0,75,63,81
Sandra Huff,Data Ethics,87.0,69,58,78
Sandra Huff,Game Design Principles,81.0,88,60,78
Sandra Huff,Presentation Skills for Business Analysts,85.0,73,86,87
Sandra Huff,Ethereum Development,72.0,84,64,76
Sandra Huff,Containerization with Docker,64.0,56,72,73
Sandra Huff,Closing Sales Strategies,78.0,79,100,90
Sandra Huff,Email Marketing Basics,63.0,89,93,84
James Phillips,Data Analysis with Pandas,53.0,88,65,70
James Phillips,Data Analysis for Business Decisions,69.0,91,92,85
James Phillips,Data Visualization with Matplotlib,52.0,91,55,67
James Phillips,Data Cleaning & Preprocessing,65.0,70,79,77
James Phillips,Data Ethics,51.0,51,91,75
James Phillips,Investing Fundamentals,100.0,76,55,82
James Phillips,Introduction to Blockchain,98.0,82,94,95
James Phillips,DevOps in the Cloud,99.0,95,83,93
James Phillips,MongoDB,50.0,82,57,66
James Phillips,Design Tools Overview,55.0,75,56,66
James Phillips,Agile Project Management,76.0,66,58,73
James Phillips,Natural Language Processing,65.0,51,60,69
James Phillips,Deep Learning with TensorFlow,66.0,99,94,86
Carly Beard,Data Ethics,84.0,88,61,80
Carly Beard,Data Cleaning & Preprocessing,90.0,76,68,83
Carly Beard,Data Visualization with Matplotlib,61.0,78,63,71
Carly Beard,Data Analysis for Business Decisions,82.0,72,80,84
Carly Beard,Data Analysis with Pandas,59.0,98,91,82
Carly Beard,HR Technology Tools,88.0,77,58,79
Carly Beard,Training and Development,84.0,51,59,75
Carly Beard,Unreal Engine Basics,52.0,77,57,66
Carly Beard,Continuous Integration and Delivery,57.0,61,85,76
Carly Beard,Personal Finance Skills,67.0,68,77,77
James Castro,Data Analysis with Pandas,86.0,84,77,85
James Castro,Data Cleaning & Preprocessing,100.0,65,81,90
James Castro,Data Ethics,95.0,65,69,84
James Castro,Data Visualization with Matplotlib,89.0,93,67,84
James Castro,Computer Vision Basics,93.0,99,74,88
James Castro,Speech Recognition Technologies,94.0,98,92,95
James Castro,Video Production Basics,89.0,79,81,87
James Castro,Introduction to Business Analysis,77.0,69,68,78
James Castro,Node.js,88.0,54,78,84
James Castro,Computer Vision Applications,72.0,88,97,88
James Castro,Investing Fundamentals,67.0,75,67,74
James Castro,AI in Healthcare,65.0,69,96,83
James Castro,ITIL Foundations,61.0,65,100,83
James Castro,Agile Project Management,84.0,57,59,76
Brittany Tapia,Data Cleaning & Preprocessing,99.0,90,82,92
Brittany Tapia,Data Ethics,74.0,59,90,83
Brittany Tapia,Data Analysis for Business Decisions,80.0,56,89,85
Brittany Tapia,Data Visualization with Matplotlib,88.0,75,66,81
Brittany Tapia,HTML & CSS,61.0,50,73,72
Brittany Tapia,Mobile Testing Strategies,96.0,78,73,87
Brittany Tapia,Building Customer Relationships,63.0,84,63,72
Brittany Tapia,Customer Service Skills for IT,62.0,78,79,77
Brittany Tapia,Time Series Analysis,54.0,93,52,66
Brittany Tapia,Stakeholder Analysis,99.0,100,96,98
Brittany Tapia,Agile Project Management,50.0,85,86,76
Janet Duncan,Data Ethics,83.0,87,75,84
Janet Duncan,Data Visualization with Matplotlib,56.0,54,63,67
Janet Duncan,Data Analysis for Business Decisions,74.0,60,98,86
Janet Duncan,Data Cleaning & Preprocessing,64.0,84,68,75
Janet Duncan,Data Analysis with Pandas,57.0,74,83,76
Janet Duncan,Mobile App Design,76.0,75,82,83
Janet Duncan,Model Evaluation,89.0,81,70,84
Janet Duncan,Android Development Basics,66.0,86,53,70
Janet Duncan,Troubleshooting Techniques,53.0,76,70,71
Janet Duncan,Introduction to Content Creation,99.0,51,70,84
Janet Duncan,Automating Cloud Deployments,84.0,82,76,84
Janet Duncan,Project Management Basics,54.0,55,86,74
Betty Cooper,Data Visualization with Matplotlib,58.0,87,85,79
Betty Cooper,Data Cleaning & Preprocessing,57.0,96,70,74
Betty Cooper,Data Analysis for Business Decisions,67.0,60,54,68
Betty Cooper,Data Ethics,87.0,50,83,84
Betty Cooper,Data Analysis with Pandas,88.0,100,60,82
Betty Cooper,Conflict Resolution in HR,83.0,74,83,86
Betty Cooper,Budgeting Basics,72.0,93,80,82
Betty Cooper,AI in IoT,68.0,74,59,72
Betty Cooper,2D Game Development,52.0,86,54,66
Betty Cooper,Containerization with Docker,69.0,96,65,76
Betty Cooper,Risk Management in Finance,85.0,56,91,87
Evan Santos,Data Visualization with Matplotlib,95.0,53,97,92
Evan Santos,Data Analysis with Pandas,74.0,80,82,83
Evan Santos,Data Ethics,84.0,57,86,85
Evan Santos,Data Analysis for Business Decisions,68.0,67,57,70
Evan Santos,Data Cleaning & Preprocessing,91.0,53,78,84
Evan Santos,Introduction to Cloud Computing,60.0,96,90,82
Evan Santos,Analytics for Marketers,94.0,57,94,92
Evan Santos,Time Management for Sales,95.0,89,91,94
Evan Santos,Customer Service Skills for IT,52.0,60,63,66
Evan Santos,Introduction to DevOps,64.0,97,58,72
Evan Santos,Introduction to Content Creation,73.0,84,97,88
Michael Walker,Data Analysis with Pandas,99.0,85,90,95
Michael Walker,Data Cleaning & Preprocessing,77.0,97,78,84
Michael Walker,Data Analysis for Business Decisions,68.0,69,77,78
Michael Walker,Data Visualization with Matplotlib,55.0,98,57,69
Michael Walker,Data Ethics,90.0,80,50,77
Michael Walker,Cryptography Basics,58.0,52,52,64
Michael Walker,Network Security Fundamentals,75.0,56,86,82
Michael Walker,Introduction to Game Development,95.0,58,98,93
Michael Walker,Building Customer Relationships,65.0,98,65,75
Michael Walker,Reinforcement Learning Techniques,58.0,72,70,72
Michael Walker,2D Game Development,71.0,64,83,80
Peter Harris,Data Cleaning & Preprocessing,67.0,93,65,76
Peter Harris,Data Ethics,57.0,87,83,78
Peter Harris,Data Visualization with Matplotlib,62.0,65,65,71
Peter Harris,Data Analysis for Business Decisions,54.0,60,86,75
Peter Harris,Data Analysis with Pandas,98.0,59,94,93
Peter Harris,Ethereum Development,84.0,96,85,89
Peter Harris,API Development,100.0,68,88,93
Peter Harris,Publishing Mobile Apps,91.0,88,52,79
Peter Harris,Graphic Design Basics for Content,76.0,59,92,85
Peter Harris,Analytics for Marketers,100.0,84,72,89
Peter Harris,Employee Engagement Techniques,50.0,52,60,64
Peter Harris,Presentation Skills for Business Analysts,57.0,91,85,79
Peter Harris,Content Marketing Strategies,82.0,83,64,79
Candace Marshall,Data Cleaning & Preprocessing,67.0,86,70,77
Candace Marshall,Data Analysis for Business Decisions,77.0,64,93,86
Candace Marshall,Data Visualization with Matplotlib,99.0,94,58,84
Candace Marshall,Data Analysis with Pandas,97.0,91,77,90
Candace Marshall,Data Ethics,100.0,89,62,86
Candace Marshall,Financial Reporting Standards,68.0,64,56,70
Candace Marshall,Training and Development,55.0,54,80,73
Candace Marshall,Cloud Cost Management,98.0,50,56,79
Candace Marshall,Remote Support Techniques,99.0,77,79,90
Candace Marshall,Model Evaluation,68.0,99,87,84
Candace Marshall,Quality Management,73.0,95,58,75
Candace Marshall,Project Scheduling Techniques,69.0,98,95,87
Edward Carter,Data Ethics,52.0,54,81,72
Edward Carter,Data Analysis for Business Decisions,98.0,64,84,90
Edward Carter,Data Visualization with Matplotlib,74.0,82,62,76
Edward Carter,Data Analysis with Pandas,64.0,81,92,83
Edward Carter,Data Cleaning & Preprocessing,82.0,83,89,88
Edward Carter,AWS Fundamentals,53.0,58,96,78
Edward Carter,Project Scheduling Techniques,92.0,65,86,89
Edward Carter,Ethereum Development,84.0,97,86,89
Edward Carter,Usability Testing,90.0,58,91,89
Edward Carter,Deep Learning Fundamentals,67.0,58,63,71
Edward Carter,Consensus Algorithms,85.0,77,68,81
Edward Carter,RESTful Services,84.0,100,51,77
Edward Carter,Podcasting Fundamentals,86.0,89,61,80
Edward Carter,Cryptocurrency Fundamentals,73.0,82,84,83
Edward Carter,Microservices in Cloud,91.0,54,81,86
Christopher Jackson,Data Cleaning & Preprocessing,52.0,83,73,72
Christopher Jackson,Data Visualization with Matplotlib,98.0,100,96,98
Christopher Jackson,Data Analysis for Business Decisions,94.0,53,50,76
Christopher Jackson,Data Ethics,76.0,56,76,79
Christopher Jackson,Data Analysis with Pandas,51.0,90,93,79
Christopher Jackson,Content Promotion Strategies,88.0,89,50,77
Christopher Jackson,Closing Sales Strategies,73.0,63,85,82
Christopher Jackson,Statistical Analysis,80.0,83,91,88
Christopher Jackson,Time Series Analysis,54.0,69,61,67
Christopher Jackson,Labor Laws and Compliance,91.0,63,86,88
Christopher Jackson,Introduction to Game Development,66.0,85,87,82
Christopher Jackson,Project Management Tools Overview,52.0,90,85,77
Christopher Jackson,Android Development Basics,75.0,77,75,80
Christopher Jackson,Deep Learning Fundamentals,74.0,95,88,86
Karina Griffith,Data Cleaning & Preprocessing,89.0,54,58,77
Karina Griffith,Data Visualization with Matplotlib,99.0,93,69,88
Karina Griffith,Data Ethics,76.0,96,69,80
Karina Griffith,Data Analysis with Pandas,50.0,66,77,71
Karina Griffith,Data Analysis for Business Decisions,98.0,96,66,87
Karina Griffith,AWS Fundamentals,52.0,77,99,81
Karina Griffith,Natural Language Processing Techniques,85.0,88,77,86
Karina Griffith,iOS Development Basics,66.0,69,72,75
Karina Griffith,API Development,90.0,65,89,89
Karina Griffith,SEO Fundamentals,53.0,98,71,73
Karina Griffith,Machine Learning Basics,79.0,75,51,73
Karina Griffith,Wireframing and Prototyping,60.0,57,75,73
Karina Griffith,Employee Engagement Techniques,74.0,81,51,72
Karina Griffith,Video Production Basics,83.0,61,68,79
Karina Griffith,Progressive Web Apps (PWAs),62.0,79,84,79
Kenneth Franklin,Data Analysis for Business Decisions,86.0,50,59,76
Kenneth Franklin,Data Analysis with Pandas,74.0,71,66,76
Kenneth Franklin,Data Visualization with Matplotlib,90.0,72,60,80
Kenneth Franklin,Data Cleaning & Preprocessing,98.0,87,90,94
Kenneth Franklin,Vulnerability Assessment,72.0,94,81,83
Kenneth Franklin,Continuous Integration and Delivery,58.0,96,74,76
Kenneth Franklin,SEO Best Practices,89.0,69,51,76
Kenneth Franklin,Graphic Design Basics for Content,96.0,71,69,85
Kenneth Franklin,Python for Data Science,83.0,91,84,88
Kenneth Franklin,HTML & CSS,65.0,86,58,72
Kenneth Franklin,Performance Optimization for Mobile Apps,68.0,96,64,76
Kenneth Franklin,Security in Cloud Computing,92.0,77,72,85
Kenneth Franklin,React,51.0,71,89,76
Kenneth Franklin,Web Accessibility Standards,57.0,57,77,73
Derrick Moreno,Data Cleaning & Preprocessing,84.0,90,97,92
Derrick Moreno,Data Analysis with Pandas,54.0,70,91,78
Derrick Moreno,Data Analysis for Business Decisions,51.0,69,93,77
Derrick Moreno,Data Visualization with Matplotlib,94.0,62,69,83
Derrick Moreno,Data Ethics,71.0,81,97,87
Derrick Moreno,API Development,65.0,91,63,74
Derrick Moreno,Introduction to IT Support,71.0,71,56,72
Derrick Moreno,Tokenomics,54.0,64,56,65
Derrick Moreno,Understanding Financial Markets,60.0,69,59,69
Derrick Moreno,SEO Fundamentals,53.0,51,73,69
Derrick Moreno,Time Series Analysis,98.0,92,85,93
Derrick Moreno,Customer Service Excellence,59.0,91,52,68
Derrick Moreno,Interaction Design Principles,63.0,74,79,77
Derrick Moreno,Project Management Tools Overview,86.0,51,92,87
Dr. Fernando Gonzalez,Data Analysis with Pandas,82.0,100,97,93
Dr. Fernando Gonzalez,Data Cleaning & Preprocessing,80.0,98,90,89
Dr. Fernando Gonzalez,Data Ethics,50.0,93,95,80
Dr. Fernando Gonzalez,Data Analysis for Business Decisions,74.0,54,77,78
Dr. Fernando Gonzalez,E-commerce Development Basics,69.0,87,85,83
Dr. Fernando Gonzalez,Affiliate Marketing,96.0,70,70,85
Dr. Fernando Gonzalez,Introduction to Blockchain,67.0,85,60,73
Dr. Fernando Gonzalez,Podcasting Fundamentals,89.0,83,57,79
Dr. Fernando Gonzalez,Android Development Basics,81.0,65,56,74
Dr. Fernando Gonzalez,iOS Development Basics,53.0,93,64,70
Dr. Fernando Gonzalez,Consensus Algorithms,56.0,71,82,75
Dr. Fernando Gonzalez,Natural Language Processing Techniques,53.0,76,67,70
John Clayton,Data Ethics,64.0,98,58,72
John Clayton,Data Analysis with Pandas,74.0,62,67,76
John Clayton,Data Cleaning & Preprocessing,81.0,89,66,80
John Clayton,Data Visualization with Matplotlib,89.0,51,73,82
John Clayton,Data Analysis for Business Decisions,80.0,56,83,83
