User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Joseph Gordon,Data Visualization with Matplotlib,92.0,99,75,88
Joseph Gordon,Data Cleaning & Preprocessing,77.0,88,83,85
Joseph Gordon,Data Analysis with Pandas,67.0,98,55,72
Joseph Gordon,Data Analysis for Business Decisions,99.0,96,70,89
Joseph Gordon,Digital Sales Techniques,66.0,78,87,81
Joseph Gordon,Ethereum Development,97.0,93,76,90
Joseph Gordon,Requirements Gathering Techniques,65.0,73,84,79
Joseph Gordon,Multiplayer Game Development,95.0,84,60,83
Joseph Gordon,Continuous Integration and Delivery,91.0,94,69,85
Robert Mclaughlin,Data Cleaning & Preprocessing,85.0,68,97,90
Robert Mclaughlin,Data Analysis for Business Decisions,82.0,93,73,84
Robert Mclaughlin,Data Visualization with Matplotlib,77.0,61,80,81
Robert Mclaughlin,Data Ethics,83.0,68,81,84
Robert Mclaughlin,Data Analysis with Pandas,70.0,67,52,69
Robert Mclaughlin,Time Series Analysis,77.0,94,53,75
Robert Mclaughlin,Budgeting for Projects,85.0,93,85,89
Robert Mclaughlin,ITIL Foundations,83.0,78,60,78
Robert Mclaughlin,Training and Development,70.0,86,81,81
Robert Mclaughlin,Introduction to Human Resources,85.0,76,93,90
Robert Mclaughlin,Hardware Repair Skills,56.0,97,52,68
Robert Mclaughlin,SEO for Content Creators,67.0,69,85,80
Justin Reynolds,Data Visualization with Matplotlib,58.0,94,79,77
Justin Reynolds,Data Analysis with Pandas,96.0,54,78,86
Justin Reynolds,Data Analysis for Business Decisions,59.0,53,96,80
Justin Reynolds,Data Ethics,85.0,100,75,86
Justin Reynolds,Data Cleaning & Preprocessing,71.0,84,81,82
Justin Reynolds,SEO for Content Creators,59.0,78,90,80
Justin Reynolds,Big Data with Spark,93.0,95,67,86
Justin Reynolds,Networking Basics,55.0,80,80,75
Justin Reynolds,Change Management,83.0,58,92,87
Justin Reynolds,Cloud Security Best Practices,75.0,88,97,89
Justin Reynolds,Speech Recognition Technologies,55.0,73,94,79
Justin Reynolds,Computer Vision Applications,94.0,59,90,90
Justin Reynolds,Diversity and Inclusion Initiatives,56.0,93,93,81
Justin Reynolds,Budgeting for Projects,89.0,100,55,80
Michael Turner,Data Analysis for Business Decisions,71.0,78,96,86
Michael Turner,Data Visualization with Matplotlib,79.0,86,98,91
Michael Turner,Data Cleaning & Preprocessing,73.0,72,61,74
Michael Turner,Data Ethics,68.0,95,83,82
Michael Turner,Data Analysis with Pandas,70.0,51,95,83
Michael Turner,Graphic Design Basics for Content,97.0,68,57,81
Michael Turner,Deployment of ML Models,54.0,94,59,69
Michael Turner,Presentation Skills for Business Analysts,59.0,76,53,67
Michael Turner,Ethical Hacking Basics,60.0,98,64,73
Michael Turner,SEO Fundamentals,87.0,71,77,84
Michael Turner,Introduction to Cloud Computing,99.0,83,100,98
Michael Turner,Employee Engagement Techniques,66.0,66,62,71
Michael Turner,Introduction to UI/UX Design,74.0,74,67,77
Michael Turner,HR Technology Tools,78.0,60,58,74
Michael Turner,Visual Design Basics,68.0,76,86,81
Crystal Wilson,Data Ethics,63.0,70,84,78
Crystal Wilson,Data Visualization with Matplotlib,67.0,67,56,70
Crystal Wilson,Data Analysis with Pandas,53.0,94,86,78
Crystal Wilson,Data Analysis for Business Decisions,78.0,50,83,81
Crystal Wilson,Data Cleaning & Preprocessing,92.0,58,92,90
Crystal Wilson,SEO Best Practices,74.0,96,73,81
Crystal Wilson,User Interface Design for Mobile Apps,96.0,71,54,80
Crystal Wilson,Statistical Analysis,54.0,52,99,79
Crystal Wilson,HTML & CSS,94.0,79,81,89
Crystal Wilson,Azure Basics,52.0,93,91,79
Crystal Wilson,AI for Business,72.0,90,69,78
Crystal Wilson,Usability Testing,70.0,99,63,76
Crystal Wilson,Ethics in AI,96.0,86,55,81
Seth Stokes,Data Cleaning & Preprocessing,93.0,72,85,90
Seth Stokes,Data Visualization with Matplotlib,84.0,87,62,80
Seth Stokes,Data Analysis with Pandas,96.0,94,60,84
Seth Stokes,Data Analysis for Business Decisions,95.0,76,87,91
Seth Stokes,Machine Learning Basics,99.0,81,74,89
Seth Stokes,Business Process Modeling,69.0,63,93,83
Seth Stokes,Communication Skills for Project Managers,78.0,80,53,74
Seth Stokes,Understanding Financial Markets,54.0,54,59,65
Seth Stokes,2D Game Development,50.0,81,72,71
Seth Stokes,Presentation Skills for Business Analysts,52.0,60,75,70
Seth Stokes,Natural Language Processing,64.0,94,58,72
John Wilcox,Data Analysis with Pandas,57.0,74,98,82
John Wilcox,Data Analysis for Business Decisions,81.0,90,62,79
John Wilcox,Data Cleaning & Preprocessing,69.0,70,65,74
John Wilcox,Data Ethics,69.0,68,57,71
John Wilcox,Data Visualization with Matplotlib,66.0,94,70,77
John Wilcox,Natural Language Processing,72.0,84,95,87
John Wilcox,iOS Development Basics,63.0,76,98,84
John Wilcox,Hardware Repair Skills,91.0,83,77,87
John Wilcox,Blockchain Security,58.0,69,58,68
John Wilcox,Ethics in AI,97.0,79,70,86
John Wilcox,Cryptocurrency Fundamentals,69.0,72,89,82
John Wilcox,Mobile App Design,65.0,85,97,85
Keith Williams,Data Cleaning & Preprocessing,79.0,52,54,72
Keith Williams,Data Analysis for Business Decisions,64.0,83,98,85
Keith Williams,Data Ethics,51.0,56,62,65
Keith Williams,Data Analysis with Pandas,89.0,92,96,94
Keith Williams,Data Visualization with Matplotlib,89.0,80,78,86
Keith Williams,Configuration Management with Ansible,92.0,60,91,90
Keith Williams,Diversity and Inclusion Initiatives,69.0,80,88,83
Keith Williams,Ethereum Development,92.0,95,91,94
Keith Williams,Game Design Principles,52.0,99,85,78
Keith Williams,Talent Acquisition Strategies,90.0,99,80,89
Ivan James,Data Analysis with Pandas,99.0,57,65,83
Ivan James,Data Ethics,61.0,52,69,71
Ivan James,Data Visualization with Matplotlib,55.0,53,72,70
Ivan James,Data Analysis for Business Decisions,55.0,78,57,67
Ivan James,Data Cleaning & Preprocessing,75.0,96,66,79
Ivan James,SEO Fundamentals,56.0,86,68,72
Ivan James,Speech Recognition Technologies,81.0,78,52,74
Ivan James,Blockchain Use Cases,84.0,75,95,90
Ivan James,Corporate Finance Essentials,72.0,56,84,80
Ivan James,Tokenomics,94.0,85,70,86
Ivan James,Usability Testing,93.0,61,57,79
Ivan James,Stakeholder Management,72.0,68,87,82
Ivan James,Wireframing and Prototyping,64.0,61,60,70
Ivan James,Introduction to Machine Learning,57.0,71,81,75
Raven Fields,Data Cleaning & Preprocessing,70.0,55,87,80
Raven Fields,Data Analysis for Business Decisions,89.0,70,63,80
Raven Fields,Data Analysis with Pandas,75.0,74,57,74
Raven Fields,Data Visualization with Matplotlib,92.0,94,96,95
Raven Fields,Data Ethics,58.0,99,97,84
Raven Fields,Understanding Consumer Behavior,61.0,99,87,82
Raven Fields,Building Customer Relationships,56.0,73,95,80
Raven Fields,Diversity and Inclusion Initiatives,78.0,90,77,83
Raven Fields,Remote Support Techniques,87.0,59,65,79
Raven Fields,Introduction to Game Development,76.0,61,69,77
Raven Fields,Usability Testing,56.0,78,66,70
Raven Fields,Personal Finance Skills,66.0,61,51,67
Raven Fields,Project Scheduling Techniques,95.0,75,74,87
Raven Fields,Penetration Testing,83.0,76,60,78
Jamie Massey,Data Ethics,61.0,87,51,68
Jamie Massey,Data Visualization with Matplotlib,90.0,83,63,82
Jamie Massey,Data Analysis for Business Decisions,63.0,94,94,84
Jamie Massey,Data Analysis with Pandas,78.0,82,50,73
Jamie Massey,Data Cleaning & Preprocessing,90.0,80,55,79
Jamie Massey,Consensus Algorithms,70.0,64,73,76
Jamie Massey,Supervised Learning,82.0,87,69,82
Jamie Massey,Hyperledger Basics,56.0,62,74,72
Jamie Massey,Content Management Systems (CMS),63.0,90,73,77
Jamie Massey,Risk Management in Finance,85.0,62,60,77
Michael Webb,Data Analysis with Pandas,72.0,77,58,73
Michael Webb,Data Cleaning & Preprocessing,91.0,64,94,91
Michael Webb,Data Visualization with Matplotlib,64.0,98,64,75
Michael Webb,Data Analysis for Business Decisions,96.0,77,97,95
Michael Webb,Data Ethics,70.0,80,56,72
Michael Webb,AI in Healthcare,61.0,85,82,79
Michael Webb,Monitoring and Logging,83.0,97,93,91
Michael Webb,Deployment & Hosting,91.0,63,82,87
Michael Webb,DevOps in the Cloud,100.0,71,84,92
Michael Webb,Computer Vision Basics,83.0,55,75,81
Michael Webb,Performance Optimization for Mobile Apps,88.0,88,87,90
Theodore James,Data Analysis for Business Decisions,99.0,69,92,94
Theodore James,Data Ethics,65.0,78,69,75
Theodore James,Data Analysis with Pandas,83.0,67,96,89
Theodore James,Data Visualization with Matplotlib,66.0,66,85,79
Theodore James,Data Cleaning & Preprocessing,81.0,100,73,84
Theodore James,Remote Support Techniques,77.0,95,50,74
Theodore James,Git & GitHub,64.0,79,75,77
Theodore James,Vulnerability Assessment,76.0,62,63,75
Theodore James,Ethereum Development,96.0,82,71,87
Theodore James,Consensus Algorithms,66.0,77,53,69
Theodore James,Configuration Management with Ansible,80.0,93,50,75
Theodore James,Video Production Basics,70.0,79,88,83
Theodore James,Blockchain Use Cases,94.0,60,92,91
Theodore James,Content Strategy Development,97.0,89,88,94
Rhonda Myers,Data Analysis with Pandas,59.0,60,95,80
Rhonda Myers,Data Cleaning & Preprocessing,85.0,66,95,90
Rhonda Myers,Data Visualization with Matplotlib,89.0,92,89,92
Rhonda Myers,Data Ethics,95.0,57,69,83
Rhonda Myers,Data Analysis for Business Decisions,52.0,100,63,70
Rhonda Myers,Risk Management in Finance,56.0,96,84,79
Rhonda Myers,Express.js,61.0,94,82,79
Rhonda Myers,Version Control with Git,85.0,69,71,82
Rhonda Myers,Diversity and Inclusion Initiatives,88.0,69,95,91
Rhonda Myers,HTML & CSS,95.0,74,83,90
Rhonda Myers,Financial Planning and Forecasting,95.0,67,96,94
Rhonda Myers,Infrastructure as Code,64.0,52,70,72
Rhonda Myers,Introduction to Human Resources,53.0,87,95,80
Erika Russell,Data Ethics,68.0,58,85,79
Erika Russell,Data Cleaning & Preprocessing,100.0,83,67,87
Erika Russell,Data Analysis with Pandas,66.0,86,72,77
Erika Russell,Data Analysis for Business Decisions,77.0,100,91,89
Erika Russell,Data Visualization with Matplotlib,78.0,87,78,83
Erika Russell,Express.js,86.0,100,97,94
Erika Russell,Blockchain Use Cases,59.0,81,65,72
Erika Russell,Risk Management in Finance,52.0,69,87,76
Erika Russell,Requirements Gathering Techniques,79.0,81,82,84
Erika Russell,Business Case Development,76.0,89,92,88
Erika Russell,Change Management,74.0,91,93,88
Erika Russell,JavaScript Basics,66.0,96,90,84
Erika Russell,Introduction to Machine Learning,54.0,89,66,71
Erika Russell,E-commerce Development Basics,96.0,70,72,86
Erika Russell,Cryptography Basics,54.0,95,77,75
Dustin Booker,Data Visualization with Matplotlib,100.0,67,60,83
Dustin Booker,Data Analysis with Pandas,93.0,77,93,93
Dustin Booker,Data Cleaning & Preprocessing,67.0,62,100,85
Dustin Booker,Data Ethics,62.0,64,83,77
Dustin Booker,Data Analysis for Business Decisions,97.0,64,53,79
Dustin Booker,Requirements Gathering Techniques,76.0,89,89,87
Dustin Booker,Ethics in AI,87.0,91,78,87
Dustin Booker,Big Data with Spark,86.0,98,67,83
Dustin Booker,Risk Analysis and Management,96.0,82,54,81
Dustin Booker,Risk Management in Finance,94.0,95,98,97
Dustin Booker,Troubleshooting Techniques,70.0,89,73,79
Dustin Booker,Computer Vision Applications,94.0,80,70,85
Dustin Booker,Labor Laws and Compliance,78.0,64,85,83
Erin Anderson,Data Analysis with Pandas,96.0,61,83,89
Erin Anderson,Data Analysis for Business Decisions,61.0,95,50,68
Erin Anderson,Data Cleaning & Preprocessing,76.0,53,93,84
Erin Anderson,Data Visualization with Matplotlib,66.0,59,57,69
Erin Anderson,Data Ethics,62.0,60,52,66
Erin Anderson,Computer Vision Basics,66.0,57,60,70
Erin Anderson,2D Game Development,80.0,70,90,86
Erin Anderson,Sales Analytics,58.0,50,52,64
Erin Anderson,Stakeholder Management,59.0,65,82,76
Erin Anderson,Google Ads Fundamentals,100.0,92,93,97
Sandra Tran,Data Ethics,64.0,68,92,81
Sandra Tran,Data Visualization with Matplotlib,85.0,65,63,78
Sandra Tran,Data Analysis for Business Decisions,60.0,95,77,77
Sandra Tran,Data Cleaning & Preprocessing,65.0,96,53,71
Sandra Tran,Data Analysis with Pandas,92.0,87,86,91
Sandra Tran,Introduction to Game Development,76.0,85,71,80
Sandra Tran,Understanding Financial Markets,61.0,98,77,78
Sandra Tran,Corporate Finance Essentials,76.0,94,53,75
Sandra Tran,Microservices in Cloud,60.0,69,98,82
Sandra Tran,Introduction to DevOps,96.0,75,60,82
Sandra Tran,Publishing Mobile Apps,100.0,69,61,83
Sandra Tran,Performance Management Systems,62.0,70,59,69
Sandra Tran,Mobile App Security,93.0,100,70,87
Sandra Tran,Game Testing Techniques,70.0,75,52,70
Sandra Tran,Introduction to AI,100.0,69,64,84
Leslie Ruiz,Data Analysis with Pandas,85.0,87,91,90
Leslie Ruiz,Data Visualization with Matplotlib,95.0,50,83,87
Leslie Ruiz,Data Ethics,83.0,56,96,88
Leslie Ruiz,Data Analysis for Business Decisions,77.0,73,58,75
Leslie Ruiz,Data Cleaning & Preprocessing,68.0,96,89,85
Leslie Ruiz,Operating Systems Overview,59.0,90,85,79
Leslie Ruiz,Azure Basics,100.0,54,91,92
Leslie Ruiz,Understanding Financial Markets,56.0,100,91,81
Leslie Ruiz,Interaction Design Principles,89.0,53,57,76
Leslie Ruiz,Container Orchestration with Kubernetes,51.0,61,59,65
Leslie Ruiz,Introduction to Blockchain,67.0,87,71,77
Leslie Ruiz,Hyperledger Basics,63.0,87,91,83
Leslie Ruiz,Malware Analysis,82.0,61,87,85
Leslie Ruiz,Mobile App Design,65.0,99,68,76
Leslie Ruiz,Continuous Integration and Delivery,54.0,94,77,75
Rebecca Butler,Data Cleaning & Preprocessing,63.0,90,87,82
Rebecca Butler,Data Ethics,83.0,56,56,74
Rebecca Butler,Data Analysis with Pandas,84.0,55,86,85
Rebecca Butler,Data Analysis for Business Decisions,79.0,94,66,80
Rebecca Butler,Data Visualization with Matplotlib,77.0,91,61,77
Rebecca Butler,Time Series Analysis,53.0,84,96,81
Rebecca Butler,Web Accessibility Standards,63.0,83,79,78
Rebecca Butler,Decentralized Applications (DApps),68.0,57,69,74
Rebecca Butler,Introduction to Content Creation,77.0,59,74,79
Rebecca Butler,Cross-Platform Development with Flutter,99.0,89,72,89
Rebecca Butler,ITIL Foundations,93.0,99,99,97
Derek Smith,Data Ethics,57.0,91,51,67
Derek Smith,Data Cleaning & Preprocessing,82.0,73,50,74
Derek Smith,Data Analysis with Pandas,70.0,92,69,78
Derek Smith,Data Analysis for Business Decisions,91.0,67,98,93
Derek Smith,Data Visualization with Matplotlib,99.0,99,67,88
Derek Smith,Communication Skills for Project Managers,84.0,97,70,84
Derek Smith,Mobile App Security,73.0,100,87,86
Derek Smith,Diversity and Inclusion Initiatives,59.0,67,78,75
Derek Smith,Smart Contracts Development,83.0,97,84,88
Derek Smith,Container Orchestration with Kubernetes,51.0,71,88,76
Derek Smith,Building Customer Relationships,75.0,68,63,75
Derek Smith,Corporate Finance Essentials,96.0,81,57,82
Kevin Joseph,Data Ethics,50.0,86,76,73
Kevin Joseph,Data Visualization with Matplotlib,92.0,55,53,76
Kevin Joseph,Data Analysis with Pandas,69.0,82,90,84
Kevin Joseph,Data Analysis for Business Decisions,93.0,59,53,77
Kevin Joseph,Data Cleaning & Preprocessing,68.0,82,82,81
Kevin Joseph,Deployment of ML Models,82.0,98,82,87
Kevin Joseph,Budgeting Basics,56.0,73,62,69
Kevin Joseph,Requirements Gathering Techniques,95.0,55,68,83
Kevin Joseph,Introduction to Blockchain,94.0,79,80,89
Kevin Joseph,Introduction to Business Analysis,75.0,78,70,79
Kevin Joseph,API Development,90.0,54,68,81
Kevin Joseph,React,100.0,64,50,79
Kevin Joseph,Stakeholder Management,59.0,91,57,70
Kevin Joseph,Risk Management in Cybersecurity,56.0,90,98,83
Kevin Joseph,Game Testing Techniques,58.0,59,99,81
Nicole Howard,Data Analysis with Pandas,68.0,56,97,83
Nicole Howard,Data Analysis for Business Decisions,81.0,71,99,90
Nicole Howard,Data Visualization with Matplotlib,54.0,85,96,81
Nicole Howard,Data Ethics,58.0,87,85,79
Nicole Howard,Data Cleaning & Preprocessing,96.0,80,51,79
Nicole Howard,iOS Development Basics,90.0,57,61,79
Nicole Howard,2D Game Development,61.0,84,80,78
Nicole Howard,Express.js,99.0,78,84,92
Nicole Howard,Game Testing Techniques,69.0,54,75,76
Nicole Howard,Deep Learning Fundamentals,64.0,93,76,78
Nicole Howard,Ethical Hacking Basics,71.0,62,67,74
Nicole Howard,HTML & CSS,98.0,97,56,84
Cheryl Rojas,Data Analysis with Pandas,89.0,50,85,86
Cheryl Rojas,Data Ethics,82.0,86,54,76
Cheryl Rojas,Data Cleaning & Preprocessing,58.0,93,71,74
Cheryl Rojas,Data Analysis for Business Decisions,51.0,83,86,76
Cheryl Rojas,Data Visualization with Matplotlib,82.0,92,90,89
Cheryl Rojas,Social Media Marketing,63.0,77,87,80
Cheryl Rojas,Web Performance Optimization,53.0,54,79,72
Cheryl Rojas,Smart Contracts Development,70.0,50,80,78
Cheryl Rojas,Customer Service Skills for IT,62.0,69,82,77
Cheryl Rojas,Understanding Financial Markets,65.0,67,89,81
Cheryl Rojas,Automating Cloud Deployments,86.0,66,63,79
Cheryl Rojas,Mobile App Design,63.0,65,87,79
Cheryl Rojas,Cryptocurrency Fundamentals,70.0,96,94,87
Cheryl Rojas,Statistical Analysis,62.0,81,71,75
Richard Blair,Data Ethics,97.0,77,96,95
Richard Blair,Data Analysis with Pandas,87.0,100,56,80
Richard Blair,Data Cleaning & Preprocessing,60.0,54,89,78
Richard Blair,Data Analysis for Business Decisions,93.0,99,94,95
Richard Blair,Data Visualization with Matplotlib,87.0,99,53,79
Richard Blair,Change Management Strategies,88.0,73,83,87
Richard Blair,Content Strategy Development,50.0,80,65,68
Richard Blair,Cross-Platform Development with Flutter,65.0,81,89,82
Richard Blair,Change Management,77.0,56,99,87
Richard Blair,Understanding Financial Markets,52.0,74,91,77
Richard Blair,Vulnerability Assessment,78.0,56,80,81
Richard Blair,Social Media Content Creation,74.0,90,97,89
Sean Tucker,Data Analysis for Business Decisions,74.0,98,73,81
Sean Tucker,Data Ethics,100.0,56,70,85
Sean Tucker,Data Analysis with Pandas,74.0,57,96,85
Sean Tucker,Data Cleaning & Preprocessing,96.0,66,84,90
Sean Tucker,Data Visualization with Matplotlib,62.0,65,53,67
Sean Tucker,User Interface Design for Mobile Apps,56.0,57,77,72
Sean Tucker,3D Game Development,54.0,59,78,72
Sean Tucker,Security in Cloud Computing,64.0,89,53,70
Sean Tucker,Unsupervised Learning,67.0,100,76,80
Sean Tucker,Hardware Repair Skills,58.0,67,91,79
Sean Tucker,Introduction to Machine Learning,62.0,53,72,72
Jeremy Martin,Data Analysis for Business Decisions,91.0,95,84,91
Jeremy Martin,Data Analysis with Pandas,84.0,70,91,88
Jeremy Martin,Data Cleaning & Preprocessing,59.0,63,67,70
Jeremy Martin,Data Ethics,94.0,61,55,78
Jeremy Martin,Data Visualization with Matplotlib,70.0,95,64,76
Jeremy Martin,Deployment of ML Models,87.0,53,71,81
Jeremy Martin,Version Control with Git,51.0,79,86,76
Jeremy Martin,Configuration Management with Ansible,64.0,84,78,78
Jeremy Martin,Frontend Development Basics,66.0,97,93,85
Jeremy Martin,Network Security Fundamentals,94.0,83,73,87
Aaron Johnson,Data Ethics,70.0,61,69,75
Aaron Johnson,Data Visualization with Matplotlib,90.0,95,71,86
Aaron Johnson,Data Analysis for Business Decisions,74.0,60,62,74
Aaron Johnson,Data Analysis with Pandas,95.0,88,76,89
Aaron Johnson,Data Cleaning & Preprocessing,66.0,89,80,80
Aaron Johnson,Microservices in Cloud,98.0,91,91,95
Aaron Johnson,Building Customer Relationships,79.0,82,57,76
Aaron Johnson,Negotiation Techniques,92.0,98,64,84
Aaron Johnson,React,79.0,87,87,87
Aaron Johnson,Reinforcement Learning,58.0,61,94,79
Aaron Johnson,Talent Acquisition Strategies,56.0,71,82,75
Alice Gibson,Data Analysis for Business Decisions,78.0,91,93,89
Alice Gibson,Data Analysis with Pandas,64.0,79,78,78
Alice Gibson,Data Ethics,76.0,83,61,76
Alice Gibson,Data Visualization with Matplotlib,51.0,70,96,78
Alice Gibson,Data Cleaning & Preprocessing,81.0,59,85,84
Alice Gibson,Git & GitHub,72.0,73,84,82
Alice Gibson,SEO Best Practices,80.0,90,64,79
Alice Gibson,Automating Cloud Deployments,84.0,92,91,90
Alice Gibson,React,51.0,78,70,70
Alice Gibson,SEO Fundamentals,86.0,73,51,75
Jennifer Ward,Data Analysis for Business Decisions,82.0,54,60,75
