user_id,Learning Path ID,Total Certifications,Average Performance,id,User Name
73.0,6.0,13,83.0,73,Faith Gregory
73.0,8.0,13,85.0,73,Faith Gregory
73.0,10.0,13,91.0,73,Faith Gregory
73.0,14.0,13,75.0,73,Faith Gregory
73.0,17.0,13,92.0,73,Faith Gregory
73.0,19.0,13,86.5,73,Faith Gregory
74.0,2.0,13,78.75,74,Kimberly Wood
74.0,5.0,13,77.0,74,Kimberly Wood
74.0,7.0,13,71.0,74,Kimberly Wood
74.0,8.0,13,83.0,74,Kimberly Wood
74.0,11.0,13,77.0,74,Kimberly Wood
74.0,13.0,13,75.5,74,Kimberly Wood
74.0,14.0,13,83.0,74,Kimberly Wood
74.0,17.0,13,72.5,74,Kimberly Wood
75.0,2.0,14,81.75,75,Anthony Wolfe
75.0,7.0,14,74.0,75,Anthony Wolfe
75.0,9.0,14,81.0,75,Anthony Wolfe
75.0,10.0,14,79.0,75,Anthony Wolfe
75.0,11.0,14,75.0,75,Anthony Wolfe
75.0,12.0,14,87.0,75,Anthony Wolfe
75.0,17.0,14,81.0,75,Anthony Wolfe
75.0,18.0,14,73.5,75,Anthony Wolfe
75.0,20.0,14,76.0,75,Anthony Wolfe
76.0,2.0,12,72.75,76,Jamie Spencer
76.0,6.0,12,74.0,76,Jamie Spencer
76.0,12.0,12,75.0,76,Jamie Spencer
76.0,16.0,12,76.0,76,Jamie Spencer
76.0,17.0,12,90.0,76,Jamie Spencer
76.0,18.0,12,80.5,76,Jamie Spencer
76.0,19.0,12,82.0,76,Jamie Spencer
77.0,2.0,11,75.25,77,Andrea Allen
77.0,3.0,11,82.0,77,Andrea Allen
77.0,6.0,11,86.0,77,Andrea Allen
77.0,7.0,11,84.0,77,Andrea Allen
77.0,10.0,11,77.0,77,Andrea Allen
77.0,13.0,11,68.0,77,Andrea Allen
77.0,17.0,11,71.0,77,Andrea Allen
77.0,18.0,11,75.0,77,Andrea Allen
78.0,2.0,12,80.0,78,Daniel Taylor
78.0,7.0,12,71.0,78,Daniel Taylor
78.0,11.0,12,87.0,78,Daniel Taylor
78.0,13.0,12,71.0,78,Daniel Taylor
78.0,15.0,12,77.0,78,Daniel Taylor
78.0,16.0,12,73.0,78,Daniel Taylor
78.0,17.0,12,78.0,78,Daniel Taylor
78.0,18.0,12,68.0,78,Daniel Taylor
78.0,19.0,12,71.0,78,Daniel Taylor
79.0,2.0,12,84.25,79,David Harris
79.0,5.0,12,68.0,79,David Harris
79.0,7.0,12,82.0,79,David Harris
79.0,9.0,12,72.0,79,David Harris
79.0,11.0,12,84.0,79,David Harris
79.0,15.0,12,80.0,79,David Harris
79.0,17.0,12,75.0,79,David Harris
79.0,18.0,12,72.0,79,David Harris
80.0,2.0,13,76.8,80,Julia Singh
80.0,5.0,13,80.0,80,Julia Singh
80.0,11.0,13,83.0,80,Julia Singh
80.0,12.0,13,85.0,80,Julia Singh
80.0,14.0,13,73.0,80,Julia Singh
80.0,16.0,13,72.0,80,Julia Singh
80.0,17.0,13,83.0,80,Julia Singh
80.0,18.0,13,87.0,80,Julia Singh
81.0,2.0,11,83.8,81,Michael Mcpherson
81.0,5.0,11,83.0,81,Michael Mcpherson
81.0,6.0,11,67.0,81,Michael Mcpherson
81.0,9.0,11,80.0,81,Michael Mcpherson
81.0,15.0,11,83.0,81,Michael Mcpherson
81.0,17.0,11,81.0,81,Michael Mcpherson
82.0,2.0,11,75.0,82,Mackenzie Sutton
82.0,3.0,11,81.0,82,Mackenzie Sutton
82.0,4.0,11,78.0,82,Mackenzie Sutton
82.0,8.0,11,92.0,82,Mackenzie Sutton
82.0,10.0,11,92.0,82,Mackenzie Sutton
82.0,17.0,11,79.5,82,Mackenzie Sutton
82.0,19.0,11,75.0,82,Mackenzie Sutton
83.0,2.0,11,84.25,83,Shane Burton
83.0,5.0,11,74.0,83,Shane Burton
83.0,6.0,11,72.0,83,Shane Burton
83.0,11.0,11,80.0,83,Shane Burton
83.0,13.0,11,86.0,83,Shane Burton
83.0,16.0,11,94.0,83,Shane Burton
83.0,17.0,11,83.0,83,Shane Burton
83.0,18.0,11,80.0,83,Shane Burton
84.0,1.0,13,72.0,84,Timothy Roberts
84.0,2.0,13,77.25,84,Timothy Roberts
84.0,5.0,13,73.67,84,Timothy Roberts
84.0,7.0,13,88.0,84,Timothy Roberts
84.0,10.0,13,76.0,84,Timothy Roberts
84.0,12.0,13,82.0,84,Timothy Roberts
84.0,15.0,13,78.0,84,Timothy Roberts
84.0,17.0,13,78.0,84,Timothy Roberts
85.0,2.0,15,75.25,85,Audrey Brown
85.0,3.0,15,74.0,85,Audrey Brown
85.0,7.0,15,87.5,85,Audrey Brown
85.0,8.0,15,76.0,85,Audrey Brown
85.0,10.0,15,79.0,85,Audrey Brown
85.0,13.0,15,77.0,85,Audrey Brown
85.0,15.0,15,75.0,85,Audrey Brown
85.0,17.0,15,84.0,85,Audrey Brown
85.0,18.0,15,78.0,85,Audrey Brown
85.0,19.0,15,85.0,85,Audrey Brown
86.0,1.0,15,72.0,86,Amy Reyes
86.0,2.0,15,87.25,86,Amy Reyes
86.0,3.0,15,84.0,86,Amy Reyes
86.0,4.0,15,80.5,86,Amy Reyes
86.0,7.0,15,94.0,86,Amy Reyes
86.0,8.0,15,79.0,86,Amy Reyes
86.0,9.0,15,71.0,86,Amy Reyes
86.0,12.0,15,72.0,86,Amy Reyes
86.0,13.0,15,81.0,86,Amy Reyes
86.0,16.0,15,79.0,86,Amy Reyes
86.0,17.0,15,78.0,86,Amy Reyes
87.0,1.0,15,77.0,87,James Bates
87.0,2.0,15,78.0,87,James Bates
87.0,3.0,15,77.0,87,James Bates
87.0,6.0,15,66.0,87,James Bates
87.0,7.0,15,90.0,87,James Bates
87.0,10.0,15,90.0,87,James Bates
87.0,13.0,15,91.0,87,James Bates
87.0,16.0,15,69.0,87,James Bates
87.0,17.0,15,87.0,87,James Bates
87.0,20.0,15,75.0,87,James Bates
88.0,2.0,15,82.5,88,Chad Munoz
88.0,4.0,15,77.0,88,Chad Munoz
88.0,5.0,15,74.0,88,Chad Munoz
88.0,9.0,15,82.0,88,Chad Munoz
88.0,10.0,15,83.0,88,Chad Munoz
88.0,13.0,15,72.0,88,Chad Munoz
88.0,15.0,15,79.0,88,Chad Munoz
88.0,17.0,15,74.0,88,Chad Munoz
88.0,18.0,15,80.5,88,Chad Munoz
88.0,20.0,15,81.0,88,Chad Munoz
89.0,2.0,11,73.25,89,Andre Richardson
89.0,4.0,11,83.0,89,Andre Richardson
89.0,7.0,11,83.5,89,Andre Richardson
89.0,10.0,11,87.0,89,Andre Richardson
89.0,12.0,11,76.0,89,Andre Richardson
89.0,15.0,11,71.0,89,Andre Richardson
89.0,17.0,11,80.0,89,Andre Richardson
90.0,1.0,11,75.0,90,Robin Roberts
90.0,2.0,11,85.25,90,Robin Roberts
90.0,8.0,11,82.0,90,Robin Roberts
90.0,9.0,11,80.0,90,Robin Roberts
90.0,10.0,11,73.0,90,Robin Roberts
90.0,16.0,11,93.0,90,Robin Roberts
90.0,17.0,11,72.0,90,Robin Roberts
91.0,2.0,12,78.0,91,Amy Hughes
91.0,4.0,12,89.0,91,Amy Hughes
91.0,5.0,12,77.0,91,Amy Hughes
91.0,6.0,12,90.0,91,Amy Hughes
91.0,8.0,12,78.0,91,Amy Hughes
91.0,10.0,12,90.0,91,Amy Hughes
91.0,11.0,12,71.0,91,Amy Hughes
91.0,15.0,12,73.0,91,Amy Hughes
91.0,17.0,12,82.0,91,Amy Hughes
92.0,2.0,13,85.75,92,Michael Brown
92.0,4.0,13,94.0,92,Michael Brown
92.0,11.0,13,80.0,92,Michael Brown
92.0,16.0,13,84.0,92,Michael Brown
92.0,17.0,13,89.0,92,Michael Brown
92.0,18.0,13,84.0,92,Michael Brown
92.0,19.0,13,91.5,92,Michael Brown
92.0,20.0,13,73.0,92,Michael Brown
93.0,2.0,12,79.0,93,Monica Clark
93.0,5.0,12,87.0,93,Monica Clark
93.0,11.0,12,87.0,93,Monica Clark
93.0,13.0,12,80.0,93,Monica Clark
93.0,15.0,12,75.0,93,Monica Clark
93.0,16.0,12,88.5,93,Monica Clark
93.0,17.0,12,75.0,93,Monica Clark
93.0,19.0,12,88.0,93,Monica Clark
94.0,1.0,10,80.0,94,Jessica Faulkner
94.0,2.0,10,78.83,94,Jessica Faulkner
94.0,8.0,10,87.0,94,Jessica Faulkner
94.0,17.0,10,76.0,94,Jessica Faulkner
95.0,1.0,11,87.0,95,Michael Peterson
95.0,2.0,11,80.25,95,Michael Peterson
95.0,5.0,11,92.0,95,Michael Peterson
95.0,6.0,11,92.0,95,Michael Peterson
95.0,7.0,11,71.0,95,Michael Peterson
95.0,11.0,11,76.0,95,Michael Peterson
95.0,13.0,11,83.0,95,Michael Peterson
95.0,17.0,11,62.0,95,Michael Peterson
96.0,2.0,11,85.0,96,Shari Hunt
96.0,4.0,11,73.0,96,Shari Hunt
96.0,7.0,11,77.0,96,Shari Hunt
96.0,8.0,11,77.0,96,Shari Hunt
96.0,13.0,11,86.0,96,Shari Hunt
96.0,17.0,11,83.0,96,Shari Hunt
96.0,18.0,11,82.0,96,Shari Hunt
96.0,20.0,11,78.0,96,Shari Hunt
97.0,2.0,14,78.25,97,James Thomas
97.0,3.0,14,89.0,97,James Thomas
97.0,7.0,14,79.0,97,James Thomas
97.0,9.0,14,85.0,97,James Thomas
97.0,10.0,14,83.0,97,James Thomas
97.0,13.0,14,76.0,97,James Thomas
97.0,17.0,14,78.0,97,James Thomas
97.0,19.0,14,73.0,97,James Thomas
97.0,20.0,14,83.0,97,James Thomas
98.0,1.0,11,90.0,98,Karen Phillips
98.0,2.0,11,77.5,98,Karen Phillips
98.0,8.0,11,78.0,98,Karen Phillips
98.0,12.0,11,77.0,98,Karen Phillips
98.0,16.0,11,88.0,98,Karen Phillips
98.0,17.0,11,79.0,98,Karen Phillips
98.0,18.0,11,75.0,98,Karen Phillips
99.0,2.0,11,78.5,99,Tracy Patel
99.0,7.0,11,78.0,99,Tracy Patel
99.0,8.0,11,73.0,99,Tracy Patel
99.0,10.0,11,94.0,99,Tracy Patel
99.0,15.0,11,84.0,99,Tracy Patel
99.0,16.0,11,73.0,99,Tracy Patel
99.0,17.0,11,83.0,99,Tracy Patel
99.0,20.0,11,71.0,99,Tracy Patel
100.0,1.0,15,86.0,100,Glen Johnson
100.0,2.0,15,72.0,100,Glen Johnson
100.0,6.0,15,87.0,100,Glen Johnson
100.0,7.0,15,82.5,100,Glen Johnson
100.0,10.0,15,94.0,100,Glen Johnson
100.0,11.0,15,82.0,100,Glen Johnson
100.0,12.0,15,84.0,100,Glen Johnson
100.0,14.0,15,77.0,100,Glen Johnson
100.0,15.0,15,83.0,100,Glen Johnson
100.0,17.0,15,83.0,100,Glen Johnson
101.0,2.0,15,77.6,101,Daniel Gamble
101.0,3.0,15,89.0,101,Daniel Gamble
101.0,4.0,15,79.0,101,Daniel Gamble
101.0,8.0,15,84.0,101,Daniel Gamble
101.0,10.0,15,73.0,101,Daniel Gamble
101.0,12.0,15,80.5,101,Daniel Gamble
101.0,16.0,15,69.0,101,Daniel Gamble
101.0,17.0,15,86.0,101,Daniel Gamble
101.0,20.0,15,74.0,101,Daniel Gamble
102.0,1.0,13,77.0,102,Misty Tucker
102.0,2.0,13,78.33,102,Misty Tucker
102.0,4.0,13,80.0,102,Misty Tucker
102.0,7.0,13,75.0,102,Misty Tucker
102.0,10.0,13,80.67,102,Misty Tucker
102.0,14.0,13,83.0,102,Misty Tucker
102.0,16.0,13,85.0,102,Misty Tucker
102.0,17.0,13,74.0,102,Misty Tucker
103.0,1.0,12,87.0,103,Kyle Fernandez
103.0,2.0,12,83.5,103,Kyle Fernandez
103.0,12.0,12,83.5,103,Kyle Fernandez
103.0,14.0,12,76.0,103,Kyle Fernandez
103.0,15.0,12,75.0,103,Kyle Fernandez
103.0,17.0,12,80.0,103,Kyle Fernandez
103.0,20.0,12,86.0,103,Kyle Fernandez
104.0,1.0,12,88.0,104,Ethan Mitchell
104.0,2.0,12,77.5,104,Ethan Mitchell
104.0,5.0,12,84.0,104,Ethan Mitchell
104.0,6.0,12,80.0,104,Ethan Mitchell
104.0,7.0,12,82.0,104,Ethan Mitchell
104.0,12.0,12,78.0,104,Ethan Mitchell
104.0,13.0,12,92.0,104,Ethan Mitchell
104.0,17.0,12,87.0,104,Ethan Mitchell
105.0,2.0,12,77.4,105,Patricia Butler
105.0,7.0,12,94.0,105,Patricia Butler
105.0,12.0,12,83.0,105,Patricia Butler
105.0,13.0,12,79.0,105,Patricia Butler
105.0,14.0,12,86.0,105,Patricia Butler
105.0,16.0,12,82.0,105,Patricia Butler
105.0,17.0,12,80.0,105,Patricia Butler
105.0,20.0,12,86.0,105,Patricia Butler
106.0,2.0,10,74.75,106,Hannah Reynolds
106.0,3.0,10,85.0,106,Hannah Reynolds
106.0,5.0,10,90.0,106,Hannah Reynolds
106.0,7.0,10,70.0,106,Hannah Reynolds
106.0,17.0,10,90.0,106,Hannah Reynolds
106.0,20.0,10,83.0,106,Hannah Reynolds
107.0,2.0,14,77.75,107,Nicole Baker
107.0,5.0,14,74.0,107,Nicole Baker
107.0,6.0,14,75.0,107,Nicole Baker
107.0,7.0,14,83.0,107,Nicole Baker
107.0,8.0,14,73.0,107,Nicole Baker
107.0,10.0,14,78.0,107,Nicole Baker
107.0,14.0,14,80.0,107,Nicole Baker
107.0,15.0,14,73.0,107,Nicole Baker
107.0,17.0,14,75.5,107,Nicole Baker
107.0,20.0,14,83.0,107,Nicole Baker
108.0,1.0,10,81.0,108,Robert Benson
108.0,2.0,10,78.75,108,Robert Benson
108.0,3.0,10,68.0,108,Robert Benson
108.0,4.0,10,81.0,108,Robert Benson
108.0,16.0,10,80.0,108,Robert Benson
108.0,17.0,10,76.0,108,Robert Benson
109.0,1.0,13,93.0,109,Karen Duncan
109.0,2.0,13,83.25,109,Karen Duncan
109.0,5.0,13,86.0,109,Karen Duncan
109.0,10.0,13,77.0,109,Karen Duncan
109.0,11.0,13,89.0,109,Karen Duncan
109.0,15.0,13,92.0,109,Karen Duncan
109.0,16.0,13,85.0,109,Karen Duncan
109.0,17.0,13,94.0,109,Karen Duncan
109.0,19.0,13,90.0,109,Karen Duncan
109.0,20.0,13,82.0,109,Karen Duncan
110.0,2.0,15,79.2,110,Stacy Wilson
110.0,7.0,15,69.0,110,Stacy Wilson
110.0,8.0,15,78.0,110,Stacy Wilson
110.0,9.0,15,69.0,110,Stacy Wilson
110.0,10.0,15,89.0,110,Stacy Wilson
110.0,12.0,15,80.0,110,Stacy Wilson
110.0,16.0,15,85.0,110,Stacy Wilson
110.0,17.0,15,76.5,110,Stacy Wilson
110.0,18.0,15,78.0,110,Stacy Wilson
110.0,19.0,15,80.0,110,Stacy Wilson
111.0,2.0,15,81.2,111,Stephanie Ortiz
111.0,5.0,15,69.0,111,Stephanie Ortiz
111.0,8.0,15,84.0,111,Stephanie Ortiz
111.0,10.0,15,84.0,111,Stephanie Ortiz
111.0,11.0,15,81.0,111,Stephanie Ortiz
111.0,12.0,15,75.0,111,Stephanie Ortiz
111.0,13.0,15,80.0,111,Stephanie Ortiz
111.0,15.0,15,82.0,111,Stephanie Ortiz
111.0,17.0,15,72.0,111,Stephanie Ortiz
112.0,2.0,15,82.75,112,Jeremy Jones
112.0,5.0,15,80.0,112,Jeremy Jones
112.0,6.0,15,76.0,112,Jeremy Jones
112.0,9.0,15,91.0,112,Jeremy Jones
112.0,11.0,15,75.0,112,Jeremy Jones
112.0,13.0,15,82.0,112,Jeremy Jones
112.0,15.0,15,91.0,112,Jeremy Jones
112.0,16.0,15,72.5,112,Jeremy Jones
112.0,17.0,15,79.67,112,Jeremy Jones
113.0,2.0,10,84.0,113,Shelby Lopez
113.0,5.0,10,86.0,113,Shelby Lopez
113.0,6.0,10,72.0,113,Shelby Lopez
113.0,7.0,10,77.0,113,Shelby Lopez
113.0,15.0,10,77.0,113,Shelby Lopez
113.0,17.0,10,63.0,113,Shelby Lopez
114.0,2.0,10,74.0,114,James Hurst
114.0,5.0,10,73.0,114,James Hurst
114.0,13.0,10,79.0,114,James Hurst
114.0,17.0,10,91.0,114,James Hurst
114.0,18.0,10,80.0,114,James Hurst
114.0,19.0,10,77.0,114,James Hurst
115.0,2.0,11,82.25,115,Jessica Huynh
115.0,3.0,11,66.0,115,Jessica Huynh
115.0,7.0,11,74.0,115,Jessica Huynh
115.0,9.0,11,90.0,115,Jessica Huynh
115.0,10.0,11,77.0,115,Jessica Huynh
115.0,13.0,11,75.0,115,Jessica Huynh
115.0,17.0,11,75.0,115,Jessica Huynh
116.0,2.0,13,77.75,116,Andrew Garcia
116.0,4.0,13,79.0,116,Andrew Garcia
116.0,6.0,13,78.0,116,Andrew Garcia
116.0,8.0,13,89.0,116,Andrew Garcia
116.0,11.0,13,79.0,116,Andrew Garcia
116.0,15.0,13,85.0,116,Andrew Garcia
116.0,16.0,13,78.0,116,Andrew Garcia
116.0,17.0,13,80.0,116,Andrew Garcia
116.0,18.0,13,82.5,116,Andrew Garcia
117.0,2.0,10,77.75,117,Amanda Simon
117.0,3.0,10,74.0,117,Amanda Simon
117.0,5.0,10,86.0,117,Amanda Simon
117.0,9.0,10,72.0,117,Amanda Simon
117.0,10.0,10,84.0,117,Amanda Simon
117.0,17.0,10,87.0,117,Amanda Simon
117.0,20.0,10,77.0,117,Amanda Simon
118.0,2.0,11,84.2,118,Eric Sweeney
118.0,4.0,11,92.0,118,Eric Sweeney
118.0,5.0,11,80.0,118,Eric Sweeney
118.0,14.0,11,73.0,118,Eric Sweeney
118.0,17.0,11,86.5,118,Eric Sweeney
118.0,19.0,11,63.0,118,Eric Sweeney
119.0,1.0,14,80.0,119,Randy Jones
119.0,2.0,14,79.33,119,Randy Jones
119.0,3.0,14,92.0,119,Randy Jones
119.0,4.0,14,91.0,119,Randy Jones
119.0,5.0,14,86.0,119,Randy Jones
119.0,6.0,14,79.0,119,Randy Jones
119.0,8.0,14,96.0,119,Randy Jones
119.0,17.0,14,91.0,119,Randy Jones
119.0,18.0,14,74.0,119,Randy Jones
119.0,20.0,14,77.0,119,Randy Jones
120.0,2.0,12,77.5,120,Kimberly Gonzales
120.0,8.0,12,88.0,120,Kimberly Gonzales
120.0,11.0,12,93.0,120,Kimberly Gonzales
120.0,14.0,12,81.0,120,Kimberly Gonzales
120.0,17.0,12,77.67,120,Kimberly Gonzales
120.0,20.0,12,73.5,120,Kimberly Gonzales
121.0,2.0,13,74.5,121,Theresa King
121.0,4.0,13,84.0,121,Theresa King
121.0,6.0,13,87.0,121,Theresa King
121.0,7.0,13,74.0,121,Theresa King
121.0,10.0,13,79.0,121,Theresa King
121.0,14.0,13,86.0,121,Theresa King
121.0,17.0,13,91.0,121,Theresa King
121.0,19.0,13,70.0,121,Theresa King
121.0,20.0,13,73.0,121,Theresa King
122.0,2.0,10,86.0,122,Amanda Cordova
122.0,3.0,10,82.0,122,Amanda Cordova
122.0,8.0,10,86.0,122,Amanda Cordova
122.0,12.0,10,79.0,122,Amanda Cordova
122.0,17.0,10,90.0,122,Amanda Cordova
122.0,18.0,10,87.0,122,Amanda Cordova
123.0,1.0,11,81.0,123,James Macias
123.0,2.0,11,78.0,123,James Macias
123.0,3.0,11,83.0,123,James Macias
123.0,7.0,11,73.0,123,James Macias
123.0,10.0,11,83.0,123,James Macias
123.0,12.0,11,75.0,123,James Macias
123.0,17.0,11,82.0,123,James Macias
123.0,19.0,11,78.0,123,James Macias
124.0,2.0,14,84.33,124,Stacy Glass
124.0,5.0,14,83.0,124,Stacy Glass
124.0,6.0,14,83.0,124,Stacy Glass
124.0,9.0,14,78.0,124,Stacy Glass
124.0,11.0,14,70.0,124,Stacy Glass
124.0,12.0,14,84.0,124,Stacy Glass
124.0,13.0,14,89.0,124,Stacy Glass
124.0,17.0,14,77.0,124,Stacy Glass
124.0,19.0,14,75.33,124,Stacy Glass
125.0,2.0,11,78.67,125,Jason Spencer
125.0,9.0,11,82.0,125,Jason Spencer
125.0,10.0,11,79.0,125,Jason Spencer
125.0,17.0,11,73.0,125,Jason Spencer
125.0,19.0,11,69.0,125,Jason Spencer
125.0,20.0,11,80.0,125,Jason Spencer
126.0,2.0,12,81.75,126,Maria Russell
126.0,3.0,12,90.0,126,Maria Russell
126.0,8.0,12,84.0,126,Maria Russell
126.0,10.0,12,73.0,126,Maria Russell
126.0,13.0,12,84.0,126,Maria Russell
126.0,15.0,12,91.0,126,Maria Russell
126.0,17.0,12,73.0,126,Maria Russell
126.0,18.0,12,86.5,126,Maria Russell
127.0,2.0,14,85.75,127,Tracy Hernandez
127.0,5.0,14,79.0,127,Tracy Hernandez
127.0,7.0,14,75.0,127,Tracy Hernandez
127.0,10.0,14,78.0,127,Tracy Hernandez
127.0,12.0,14,80.0,127,Tracy Hernandez
127.0,13.0,14,75.0,127,Tracy Hernandez
127.0,17.0,14,82.5,127,Tracy Hernandez
127.0,18.0,14,80.0,127,Tracy Hernandez
127.0,19.0,14,73.0,127,Tracy Hernandez
128.0,2.0,14,83.25,128,Olivia Price
128.0,3.0,14,84.0,128,Olivia Price
128.0,6.0,14,75.0,128,Olivia Price
128.0,10.0,14,78.0,128,Olivia Price
128.0,11.0,14,75.0,128,Olivia Price
128.0,13.0,14,83.67,128,Olivia Price
128.0,17.0,14,87.0,128,Olivia Price
128.0,18.0,14,77.0,128,Olivia Price
128.0,20.0,14,74.0,128,Olivia Price
129.0,2.0,12,74.67,129,Kim Turner
129.0,7.0,12,70.0,129,Kim Turner
129.0,11.0,12,86.25,129,Kim Turner
129.0,16.0,12,86.5,129,Kim Turner
129.0,17.0,12,73.0,129,Kim Turner
129.0,18.0,12,75.0,129,Kim Turner
130.0,2.0,13,83.5,130,Gregory Simpson
130.0,3.0,13,75.0,130,Gregory Simpson
130.0,4.0,13,81.0,130,Gregory Simpson
130.0,6.0,13,78.0,130,Gregory Simpson
130.0,11.0,13,77.0,130,Gregory Simpson
130.0,14.0,13,82.0,130,Gregory Simpson
130.0,17.0,13,73.0,130,Gregory Simpson
130.0,18.0,13,86.0,130,Gregory Simpson
130.0,19.0,13,80.0,130,Gregory Simpson
131.0,2.0,14,81.0,131,Dr. Katherine Powell
131.0,5.0,14,81.0,131,Dr. Katherine Powell
131.0,6.0,14,74.0,131,Dr. Katherine Powell
131.0,9.0,14,69.0,131,Dr. Katherine Powell
131.0,11.0,14,81.0,131,Dr. Katherine Powell
131.0,12.0,14,78.0,131,Dr. Katherine Powell
131.0,14.0,14,77.0,131,Dr. Katherine Powell
131.0,17.0,14,67.0,131,Dr. Katherine Powell
131.0,20.0,14,84.0,131,Dr. Katherine Powell
132.0,2.0,15,83.0,132,Jacob Bates
132.0,4.0,15,82.0,132,Jacob Bates
132.0,5.0,15,86.0,132,Jacob Bates
132.0,7.0,15,82.0,132,Jacob Bates
132.0,8.0,15,98.0,132,Jacob Bates
132.0,9.0,15,89.0,132,Jacob Bates
132.0,12.0,15,84.0,132,Jacob Bates
132.0,17.0,15,80.0,132,Jacob Bates
132.0,20.0,15,73.0,132,Jacob Bates
133.0,2.0,11,77.75,133,Anthony Cuevas
133.0,6.0,11,85.0,133,Anthony Cuevas
133.0,8.0,11,88.0,133,Anthony Cuevas
133.0,11.0,11,79.0,133,Anthony Cuevas
133.0,13.0,11,78.0,133,Anthony Cuevas
133.0,14.0,11,68.0,133,Anthony Cuevas
133.0,17.0,11,87.5,133,Anthony Cuevas
134.0,1.0,14,72.0,134,Mr. Timothy Hayes
134.0,2.0,14,82.5,134,Mr. Timothy Hayes
134.0,6.0,14,79.0,134,Mr. Timothy Hayes
134.0,9.0,14,68.0,134,Mr. Timothy Hayes
134.0,12.0,14,89.0,134,Mr. Timothy Hayes
134.0,13.0,14,84.0,134,Mr. Timothy Hayes
134.0,14.0,14,84.0,134,Mr. Timothy Hayes
134.0,16.0,14,82.0,134,Mr. Timothy Hayes
134.0,17.0,14,82.5,134,Mr. Timothy Hayes
134.0,20.0,14,81.0,134,Mr. Timothy Hayes
135.0,1.0,15,80.0,135,Casey Gillespie
135.0,2.0,15,77.5,135,Casey Gillespie
135.0,6.0,15,76.5,135,Casey Gillespie
135.0,8.0,15,79.0,135,Casey Gillespie
135.0,10.0,15,71.5,135,Casey Gillespie
135.0,15.0,15,72.0,135,Casey Gillespie
135.0,17.0,15,97.0,135,Casey Gillespie
135.0,18.0,15,82.0,135,Casey Gillespie
136.0,2.0,12,83.25,136,Maria Simpson
136.0,4.0,12,70.0,136,Maria Simpson
136.0,7.0,12,73.0,136,Maria Simpson
136.0,10.0,12,91.0,136,Maria Simpson
136.0,13.0,12,87.0,136,Maria Simpson
136.0,15.0,12,71.0,136,Maria Simpson
136.0,17.0,12,73.0,136,Maria Simpson
136.0,18.0,12,78.0,136,Maria Simpson
137.0,2.0,15,71.75,137,Mrs. Martha Stewart
137.0,7.0,15,70.0,137,Mrs. Martha Stewart
137.0,9.0,15,79.67,137,Mrs. Martha Stewart
137.0,11.0,15,71.0,137,Mrs. Martha Stewart
137.0,12.0,15,89.0,137,Mrs. Martha Stewart
137.0,13.0,15,82.0,137,Mrs. Martha Stewart
137.0,15.0,15,78.5,137,Mrs. Martha Stewart
137.0,16.0,15,80.0,137,Mrs. Martha Stewart
137.0,17.0,15,85.0,137,Mrs. Martha Stewart
138.0,2.0,10,81.4,138,Andrea Hopkins
138.0,5.0,10,87.0,138,Andrea Hopkins
138.0,9.0,10,76.0,138,Andrea Hopkins
138.0,11.0,10,76.0,138,Andrea Hopkins
138.0,16.0,10,72.0,138,Andrea Hopkins
138.0,17.0,10,73.0,138,Andrea Hopkins
139.0,2.0,10,88.0,139,Justin Griffith
139.0,7.0,10,79.0,139,Justin Griffith
139.0,8.0,10,66.0,139,Justin Griffith
139.0,10.0,10,74.0,139,Justin Griffith
139.0,11.0,10,80.0,139,Justin Griffith
139.0,13.0,10,78.0,139,Justin Griffith
139.0,17.0,10,86.0,139,Justin Griffith
140.0,2.0,11,84.2,140,Sierra Kent
140.0,4.0,11,73.0,140,Sierra Kent
140.0,10.0,11,77.0,140,Sierra Kent
140.0,13.0,11,88.0,140,Sierra Kent
140.0,15.0,11,79.0,140,Sierra Kent
140.0,17.0,11,76.0,140,Sierra Kent
141.0,2.0,11,82.25,141,Cindy Martinez
141.0,6.0,11,66.0,141,Cindy Martinez
141.0,8.0,11,88.0,141,Cindy Martinez
141.0,9.0,11,74.0,141,Cindy Martinez
141.0,10.0,11,73.0,141,Cindy Martinez
141.0,17.0,11,94.0,141,Cindy Martinez
141.0,18.0,11,69.0,141,Cindy Martinez
141.0,19.0,11,76.0,141,Cindy Martinez
142.0,2.0,11,75.25,142,Eric Dean
142.0,4.0,11,84.0,142,Eric Dean
142.0,13.0,11,89.5,142,Eric Dean
142.0,15.0,11,70.0,142,Eric Dean
142.0,17.0,11,71.0,142,Eric Dean
142.0,20.0,11,74.0,142,Eric Dean
143.0,2.0,11,76.25,143,Brenda Martin
143.0,4.0,11,79.0,143,Brenda Martin
143.0,6.0,11,70.0,143,Brenda Martin
143.0,7.0,11,79.0,143,Brenda Martin
143.0,10.0,11,85.0,143,Brenda Martin
143.0,12.0,11,78.0,143,Brenda Martin
143.0,17.0,11,71.0,143,Brenda Martin
143.0,18.0,11,77.0,143,Brenda Martin
144.0,2.0,10,85.0,144,Sharon Rivera
144.0,5.0,10,93.0,144,Sharon Rivera
144.0,13.0,10,75.0,144,Sharon Rivera
144.0,16.0,10,67.0,144,Sharon Rivera
144.0,17.0,10,91.0,144,Sharon Rivera
144.0,18.0,10,85.0,144,Sharon Rivera
144.0,19.0,10,83.0,144,Sharon Rivera
145.0,2.0,15,76.5,145,Logan Richardson
